actor,target,type
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],w2jiodsfa,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],w2jiodsfa,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],Boshen,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],Boshen,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],Boshen,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
netlify[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
fengmk2,edison1105,COMMENT_ON_ISSUE_OR_PR
fengmk2,edison1105,COMMENT_ON_ISSUE_OR_PR
fengmk2,edison1105,COMMENT_ON_ISSUE_OR_PR
fengmk2,edison1105,COMMENT_ON_ISSUE_OR_PR
fengmk2,edison1105,COMMENT_ON_ISSUE_OR_PR
fengmk2,edison1105,PR_REVIEW_OR_APPROVAL
fengmk2,edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
edison1105,zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
vue-bot,zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],zhiyuanzmj,PR_REVIEW_OR_APPROVAL
copilot-pull-request-reviewer[bot],zhiyuanzmj,PR_REVIEW_OR_APPROVAL
edison1105,zhiyuanzmj,PR_MERGE
coderabbitai[bot],babu-ch,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],babu-ch,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],babu-ch,COMMENT_ON_ISSUE_OR_PR
edison1105,babu-ch,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],babu-ch,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],babu-ch,PR_REVIEW_OR_APPROVAL
edison1105,babu-ch,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],babu-ch,PR_REVIEW_OR_APPROVAL
themavik,babu-ch,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
edison1105,SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
vue-bot,SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
edison1105,SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
edison1105,SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
bgarcias-cp,SaeedNezafat,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],SaeedNezafat,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],SaeedNezafat,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],SaeedNezafat,PR_REVIEW_OR_APPROVAL
edison1105,SaeedNezafat,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],SaeedNezafat,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],SaeedNezafat,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],SaeedNezafat,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],SaeedNezafat,PR_REVIEW_OR_APPROVAL
edison1105,SaeedNezafat,PR_REVIEW_OR_APPROVAL
themavik,SaeedNezafat,PR_REVIEW_OR_APPROVAL
themavik,SaeedNezafat,PR_REVIEW_OR_APPROVAL
edison1105,SaeedNezafat,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
coderabbitai[bot],yangmingshan,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],yangmingshan,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],yangmingshan,COMMENT_ON_ISSUE_OR_PR
edison1105,yangmingshan,COMMENT_ON_ISSUE_OR_PR
edison1105,yangmingshan,COMMENT_ON_ISSUE_OR_PR
vue-bot,yangmingshan,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],7inspire,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
edison1105,jackma9604,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],coderabbitai[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],coderabbitai[bot],COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
coderabbitai[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
edison1105,jackma9604,PR_REVIEW_OR_APPROVAL
edison1105,jackma9604,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],jackma9604,PR_REVIEW_OR_APPROVAL
edison1105,jackma9604,PR_MERGE
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
coderabbitai[bot],Mini-ghost,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],Mini-ghost,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],Mini-ghost,COMMENT_ON_ISSUE_OR_PR
edison1105,Mini-ghost,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],Mini-ghost,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
ZacharyBear,edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],oodavid,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],oodavid,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],oodavid,COMMENT_ON_ISSUE_OR_PR
edison1105,oodavid,COMMENT_ON_ISSUE_OR_PR
edison1105,oodavid,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
edison1105,jackma9604,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],WindAndDream,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],Liknox,COMMENT_ON_ISSUE_OR_PR
edison1105,Liknox,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],Liknox,PR_REVIEW_OR_APPROVAL
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
skirtles-code,poria-lang,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
coderabbitai[bot],apoorvdarshan,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],apoorvdarshan,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],apoorvdarshan,COMMENT_ON_ISSUE_OR_PR
edison1105,apoorvdarshan,COMMENT_ON_ISSUE_OR_PR
vue-bot,apoorvdarshan,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],apoorvdarshan,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],apoorvdarshan,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],ialiaslani,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],ialiaslani,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],ialiaslani,COMMENT_ON_ISSUE_OR_PR
edison1105,ialiaslani,COMMENT_ON_ISSUE_OR_PR
vue-bot,ialiaslani,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],ialiaslani,PR_REVIEW_OR_APPROVAL
edison1105,ialiaslani,PR_REVIEW_OR_APPROVAL
jods4,ialiaslani,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],MoatazElsayad,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],MoatazElsayad,PR_REVIEW_OR_APPROVAL
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
KazariEX,MisterIsaak,PR_REVIEW_OR_APPROVAL
edison1105,MisterIsaak,PR_MERGE
coderabbitai[bot],andreww2012,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],andreww2012,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],andreww2012,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
Smrtnyk,edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
edison1105,jackma9604,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
SebbeJohansson,edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],Mini-ghost,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],Mini-ghost,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],Mini-ghost,COMMENT_ON_ISSUE_OR_PR
edison1105,Mini-ghost,COMMENT_ON_ISSUE_OR_PR
vue-bot,Mini-ghost,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],Mini-ghost,PR_REVIEW_OR_APPROVAL
edison1105,Mini-ghost,PR_REVIEW_OR_APPROVAL
edison1105,Mini-ghost,PR_REVIEW_OR_APPROVAL
edison1105,Mini-ghost,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],ZacharyBear,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],ZacharyBear,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],ZacharyBear,COMMENT_ON_ISSUE_OR_PR
edison1105,ZacharyBear,COMMENT_ON_ISSUE_OR_PR
edison1105,ZacharyBear,COMMENT_ON_ISSUE_OR_PR
edison1105,ZacharyBear,COMMENT_ON_ISSUE_OR_PR
vue-bot,ZacharyBear,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],ZacharyBear,PR_REVIEW_OR_APPROVAL
jacekkarczmarczyk,ZacharyBear,PR_REVIEW_OR_APPROVAL
jacekkarczmarczyk,ZacharyBear,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],ZacharyBear,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],ZacharyBear,PR_REVIEW_OR_APPROVAL
edison1105,ZacharyBear,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],jackma9604,COMMENT_ON_ISSUE_OR_PR
edison1105,jackma9604,PR_REVIEW_OR_APPROVAL
edison1105,jackma9604,PR_REVIEW_OR_APPROVAL
edison1105,jackma9604,PR_REVIEW_OR_APPROVAL
edison1105,jackma9604,PR_MERGE
coderabbitai[bot],him2him2,COMMENT_ON_ISSUE_OR_PR
edison1105,him2him2,PR_MERGE
netlify[bot],Fronut,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],Fronut,COMMENT_ON_ISSUE_OR_PR
netlify[bot],Fronut,COMMENT_ON_ISSUE_OR_PR
edison1105,Fronut,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
pkg-pr-new[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
github-actions[bot],renovate[bot],COMMENT_ON_ISSUE_OR_PR
edison1105,renovate[bot],PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
copilot-pull-request-reviewer[bot],zhiyuanzmj,PR_REVIEW_OR_APPROVAL
edison1105,zhiyuanzmj,PR_MERGE
coderabbitai[bot],E66Crisp,COMMENT_ON_ISSUE_OR_PR
edison1105,E66Crisp,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
copilot-pull-request-reviewer[bot],zhiyuanzmj,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
vue-bot,edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],edison1105,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],Tomxuetao,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],zhiyuanzmj,COMMENT_ON_ISSUE_OR_PR
copilot-pull-request-reviewer[bot],zhiyuanzmj,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],zhiyuanzmj,PR_REVIEW_OR_APPROVAL
edison1105,zhiyuanzmj,PR_REVIEW_OR_APPROVAL
coderabbitai[bot],zhiyuanzmj,PR_REVIEW_OR_APPROVAL
edison1105,zhiyuanzmj,PR_MERGE
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
github-actions[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
coderabbitai[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
pkg-pr-new[bot],edison1105,COMMENT_ON_ISSUE_OR_PR
